id,value,name,loc_type,parent,latitude,longitude
12811,30296272778,PURA PARA,5,30296272,,
12812,30291013029,APARPATTI,5,30291013,,
12813,30291099241,CHHILADHAR CHAR,5,30291099,,
12814,30291895375,DURGAPUR,5,30291895,,
12815,30296272324,GHONAPARA,5,30296272,,
12816,30291025841,SADARDI,5,30291025,,
12817,30548773134,BARA DOALI,5,30548773,,
12818,30869414764,NARIKEL BARIA,5,30869414,,
12819,30296222104,BASTAPATTI,5,30296222,,
12820,30291031577,LOHARDIA,5,30291031,,
12821,30296222091,BARA SREEBARDI,5,30296222,,
12822,30548773304,CHHOTA BAHADURPUR,5,30548773,,
12823,30291013021,ALGI,5,30291013,,
12824,30291039482,JHALKALI,5,30291039,,
12825,30291039256,CHOUKIGHATA,5,30291039,,
12826,30291825080,BAIKHIR BANCHAKI,5,30291825,,
12827,30291840302,DARI HARIHARNAGAR,5,30291840,,
12828,30291013139,BIDYANANDI,5,30291013,,
12829,30548747663,MUZAFFARPUR (PART),5,30548747,,
12830,30291840709,MUKTARPUR,5,30291840,,
12831,30291031797,PULIA,5,30291031,,
12832,30869414185,CHAR KHAGUTIA,5,30869414,,
12833,30869414111,BARAKANDI,5,30869414,,
12834,30869487913,SENER CHAR,5,30869487,,
12835,30291013687,NALIA,5,30291013,,
12836,30548736448,GUPTERKANDA,5,30548736,,
12837,30291840445,HARIHARNAGAR,5,30291840,,
12838,30290352758,PASCHIM CHAR NARAYANDIA,5,30290352,,
12839,30296222532,KAURABALI,5,30296222,,
12840,30866588366,HOGLA CHAR,5,30866588,,
12841,30296272287,DULALI,5,30296272,,
12842,30291013929,SUKHNI,5,30291013,,
12843,30869414274,DAIMUDDI HAJIRKANDI,5,30869414,,
12844,30548742277,CHAR KESHABPUR,5,30548742,,
12845,30869451638,KUNDER CHAR,5,30869451,,
12846,30291825942,SUKDEBNAGAR,5,30291825,,
12847,30291015446,ISWARDI,5,30291015,,
12848,30291039877,SAUTIKANDA,5,30291039,,
12849,30296272166,BRAHMANDANGA,5,30296272,,
12850,30548736242,CHAR DATTAPARA,5,30548736,,
12851,30291013695,NALIA BALIA,5,30291013,,
12852,30548742690,NEAMATKANDI,5,30548742,,
12853,30291031234,CHHALILDIA,5,30291031,,
12854,30296222266,DASKHARDIA,5,30296222,,
12855,30290352219,CHANDRA,5,30290352,,
12856,30296222016,ALGADIA,5,30296222,,
12857,30290352166,BHAT PARA,5,30290352,,
12858,30291013680,NAGAR MANIKDI,5,30291013,,
12859,30869414222,CHARU MOLLARKANDI,5,30869414,,
12860,30290352991,CHAR NARAYANDIA,5,30290352,,
12861,30869414059,ARJUN TAPADARERKANDI,5,30869414,,
12862,30548736080,BAJEHAR CHAR,5,30548736,,
12863,30291031395,GOALDI,5,30291031,,
12864,30291039738,PAKDIA,5,30291039,,
12865,30548736385,DATTA PARA,5,30548736,,
12866,30291013080,BARDIA,5,30291013,,
12867,30291875483,JOYPASHA,5,30291875,,
12868,30291840344,DHOPA PARA,5,30291840,,
12869,30866518744,NAOGAON,5,30866518,,
12870,30548799537,KHANKANDI,5,30548799,,
12871,30291039373,GHARUA,5,30291039,,
12872,30869414542,KACHARIKANDI,5,30869414,,
12873,30291825111,BARA BAIKHIR,5,30291825,,
12874,30869414987,UTTAR DUBALDIA,5,30869414,,
12875,30291895960,TELJURI,5,30291895,,
12876,30296222220,CHHOTA SREEBARDI,5,30296222,,
12877,30291895901,SHOLKHADIA,5,30291895,,
12878,30290352490,JOGIBARAT,5,30290352,,
12879,30291875347,DHULJORA,5,30291875,,
12880,30296222320,GAZARIA,5,30296222,,
12881,30869429608,KAZIAR CHAR,5,30869429,,
12882,30291015951,TARAIL,5,30291015,,
12883,30291013636,MANIKDI,5,30291013,,
12884,30296222353,GOPALKARDI,5,30296222,,
12885,30861451093,BARA CHAR,5,30861451,,
12886,30548799681,NALGORA,5,30548799,,
12887,30291895841,ROYBARI,5,30291895,,
12888,30869414646,KURTAKAR CHAR,5,30869414,,
12889,30291039826,RASIBPUR,5,30291039,,
12890,30861451070,BARAKATI,5,30861451,,
12891,30291015519,KARRA,5,30291015,,
12892,30291039994,UTTAR CHANDPATTI,5,30291039,,
12893,30548742941,THENGAMARA,5,30548742,,
12894,30548784806,SAMAIL,5,30548784,,
12895,30869414772,NAZUMUDDI BEPARIRKANDI,5,30869414,,
12896,30548742250,CHAR GUATALA,5,30548742,,
12897,30296222970,TARAKANDI,5,30296222,,
12898,30869414935,SUDHANYA MANDALERKANDI,5,30869414,,
12899,30548747618,MANIKPUR,5,30548747,,
12900,30861451179,CHAR CHAPILA,5,30861451,,
12901,30869414007,ABDUL BEPARIRKANDI,5,30869414,,
12902,30355822110,BARA BAHARA,5,30355822,,
12903,30869414950,TAMIJADDI MALERKANDI,5,30869414,,
12904,30291840918,SONANAGAR,5,30291840,,
12905,30296272149,BILMAURA,5,30296272,,
12906,30296222824,RAKHALGACHHI,5,30296222,,
12907,30291013848,SHAHMALLIKDI,5,30291013,,
12908,30296222241,DAISARA,5,30296222,,
12909,30291013248,CHHOTA KHARDIA,5,30291013,,
12910,30291015790,PUKURPAR,5,30291015,,
12911,30548742609,MALERKANDI,5,30548742,,
12912,30861451333,DAKSHIN MATHABHANGA,5,30861451,,
12913,30291895894,SHEKHAR,5,30291895,,
12914,30291015051,AZIMNAGAR,5,30291015,,
12915,30291875650,MALIKHALI,5,30291875,,
12916,30869494378,DUBLADANGA,5,30869494,,
12917,30869494801,PATHALAKANDI,5,30869494,,
12918,30869414683,MANAI CHHAIYALERKANDI,5,30869414,,
12919,30290352779,PASCHIM CHAR NARAYANDIA,5,30290352,,
12920,30291875055,AURJUG,5,30291875,,
12921,30290321984,UTHALI,5,30290321,,
12922,30866531949,SREEPUR,5,30866531,,
12923,30869487690,MANIKNAGAR,5,30869487,,
12924,30869414237,CHAR MAMUD SIKDARKANDI,5,30869414,,
12925,30869414386,DUBUSAYBAR,5,30869414,,
12926,30869451571,KALMIR CHAR,5,30869451,,
12927,30290321970,TONA,5,30290321,,
12928,30866531212,CHAR ATRA,5,30866531,,
12929,30869414972,UMARDIRKANDI,5,30869414,,
12930,30291039526,KHAMINARBHAG,5,30291039,,
12931,30869494311,DENGAR BEPARIRKANDI,5,30869494,,
12932,30291015475,JANGALPASHA,5,30291015,,
12933,30290352333,DEULI,5,30290352,,
12934,30290321994,UTTAR SIRGRAM,5,30290321,,
12935,30548799528,KERANIBAT,5,30548799,,
12936,30291875883,SARANDI,5,30291875,,
12937,30548736977,UTTAR CHAR TAJPUR,5,30548736,,
12938,30869494445,GHAR MOLLARKANDI,5,30869494,,
12939,30869499297,DAKSHIN DUBALDIA,5,30869499,,
12940,30548742636,MATBARERKANDI,5,30548742,,
12941,30291015380,GHOSHGRAM,5,30291015,,
12942,30290321396,GARANIA,5,30290321,,
12943,30290352372,DOGHACHHI,5,30290352,,
12944,30291039614,MAKRAMPATTI,5,30291039,,
12945,30548742923,TALUKDARERKANDI,5,30548742,,
12946,30296222586,KUBIRDIA,5,30296222,,
12947,30290352292,DAKSHIN CHAR NARAYANDIA,5,30290352,,
12948,30869494653,LAKHAI KAZIRKANDI,5,30869494,,
12949,30291875208,CHAK KHAJURA,5,30291875,,
12950,30548736887,SAULA,5,30548736,,
12951,30869494126,BHANU MUNSHIRKANDI,5,30869494,,
12952,30548799439,GUATALA,5,30548799,,
12953,30296222249,DAMODARDI,5,30296222,,
12954,30296222029,ASHWAPATIDI,5,30296222,,
12955,30869499623,KHOSAL SIKDARERKANDI,5,30869499,,
12956,30291875285,DAHARNAGAR,5,30291875,,
12957,30291895163,BHAT PARA,5,30291895,,
12958,30290352351,DHULJURI,5,30290352,,
12959,30291055658,MIAH PARA,5,30291055,,
12960,30291025263,CHUMORDI,5,30291025,,
12961,30869414853,RAMKRISHNAPUR,5,30869414,,
12962,30291015760,PATRAIL,5,30291015,,
12963,30861451661,MANDERTALI,5,30861451,,
12964,30869429014,ACHHANULLAH MUNSHIRKANDI,5,30869429,,
12965,30869499022,AHADI BAYATIRKANDI,5,30869499,,
12966,30355878578,KRISHNADIA,5,30355878,,
12967,30291015226,CHATLARPAR,5,30291015,,
12968,30869494029,AHADI MATBARERKANDI,5,30869494,,
12969,30869494490,JABBAR ALI AKHANERKANDI,5,30869494,,
12970,30291875956,TAMARHAZI,5,30291875,,
12971,30291875671,MEGHADANGA,5,30291875,,
12972,30290352480,JASAMANTAPUR,5,30290352,,
12973,30291825824,RAMCHANDRAPUR,5,30291825,,
12974,30291039285,DAKSHIN GANGADHARDI,5,30291039,,
12975,30548736582,MAGRA,5,30548736,,
12976,30548794735,PURBA KACHHIKATA,5,30548794,,
12977,30869494452,HAWLADARKANDI,5,30869494,,
12978,30290321295,DAKSHIN SIRGRAM,5,30290321,,
12979,30291055834,ROYNAGAR,5,30291055,,
12980,30291875156,BHABKHANDA,5,30291875,,
12981,30291015958,THANMATTA,5,30291015,,
12982,30548784322,CHHOTA CHOWDHURYR BIL,5,30548784,,
12983,30291039292,DANGARPAR,5,30291039,,
12984,30548794950,UMEDPUR,5,30548794,,
12985,30861451518,KACHIKATA,5,30861451,,
12986,30290331511,JOYDEBPUR,5,30290331,,
13419,30354340686,NOAPARA,5,30354340,,
12987,30296222191,CHAR JASORDI,5,30296222,,
12988,30291895139,BAYRA BAMANGATI,5,30291895,,
12989,30296222274,DHARMADI,5,30296222,,
12990,30869494408,FAKIR MAMUD AKHANERKANDI,5,30869494,,
12991,30291895365,DIGHIRPAR,5,30291895,,
12992,30866531091,BASAR CHAR,5,30866531,,
12993,30291039570,LASKARDIA,5,30291039,,
12994,30869429282,DAIMUDDIN KHALIFARKANDI,5,30869429,,
12995,30290321059,AUSHERHAT,5,30290321,,
12996,30290321591,KONAGRAM,5,30290321,,
12997,30869487170,CHAR DHUPARIA,5,30869487,,
12998,30869429118,BHANU MALLIKERKANDI,5,30869429,,
12999,30296222024,ASFARDI,5,30296222,,
13000,30548794717,PASCHIM KACHHIKATA,5,30548794,,
13001,30869458720,MIRASAR,5,30869458,,
13002,30355861990,UTTAR NARAYANPUR,5,30355861,,
13003,30548789959,UTRAIL,5,30548789,,
13004,30869458675,LAUKHOLA,5,30869458,,
13005,30866550622,KRAKI MANIRABAD,5,30866550,,
13006,30290321761,PANDITERBANA,5,30290321,,
13007,30291875135,BAURKANDI,5,30291875,,
13008,30869499928,SONAR DEUL,5,30869499,,
13009,30296222674,MIR MULLUKDI,5,30296222,,
13010,30548715161,BARA NILAKHI,5,30548715,,
13011,30291895640,MAITKUMRA,5,30291895,,
13012,30355899602,LAKHAIR CHAR,5,30355899,,
13013,30291055117,BHARILHAT,5,30291055,,
13014,30548085930,SREEPHALTALI,5,30548085,,
13015,30290331096,BARANKULA,5,30290331,,
13016,30869429712,MIAHCHAND MUNSHIRKANDI,5,30869429,,
13017,30548789358,DAKSHIN CHAR TAJPUR,5,30548789,,
13018,30355822019,ALIPUR,5,30355822,,
13019,30866550015,ADAM MANIRABAD,5,30866550,,
13020,30869499534,KABIRAJKANDI,5,30869499,,
13021,30291895121,BARANGKULA,5,30291895,,
13022,30291055043,ATRA BHASRA,5,30291055,,
13023,30291039556,KUMARKHALI,5,30291039,,
13024,30869494705,MEHER ALI MUNSHIRKANDI,5,30869494,,
13025,30296222732,NIKHARHATI,5,30296222,,
13026,30869499980,UTTAR BAIKSA,5,30869499,,
13027,30869494697,MANIRUDDIN SARDARERKANDI,5,30869494,,
13028,30355861540,KHALISAKANDI,5,30355861,,
13029,30869451400,EAKUB MATBARER KANDI,5,30869451,,
13030,30861451240,CHAR NAKKATA,5,30861451,,
13031,30861451153,CHAR ANDHAR MANIK,5,30861451,,
13032,30290321052,ATOKBANA,5,30290321,,
13033,30869487252,CHHOTA KRISHNANAGAR,5,30869487,,
13034,30290321031,ARAZI RUDRABANA,5,30290321,,
13035,30291039534,KHARDIA,5,30291039,,
13036,30869499044,AKAMAHMUD MUNSHIRKANDI,5,30869499,,
13037,30291875803,PUTANTI PARA,5,30291875,,
13038,30291055299,DEORA,5,30291055,,
13039,30290321236,CHAR KALISANKARPUR,5,30290321,,
13040,30866550098,BAYRAMARA,5,30866550,,
13041,30291875184,BIL TAMARHAZI,5,30291875,,
13042,30290331165,BIL PUTIA,5,30290331,,
13043,30355822478,KAHALDIA,5,30355822,,
13044,30869429141,BILASPUR,5,30869429,,
13045,30291885605,KUMRAIL,5,30291885,,
13046,30869429163,BUDHAI MATBARERKANDI,5,30869429,,
13047,30291055124,BHASRA,5,30291055,,
13048,30548789744,PURBA KAKAIR,5,30548789,,
13049,30290331746,PAKURIA,5,30290331,,
13050,30291885511,KALINAGAR,5,30291885,,
13051,30291055855,SAOTHAR,5,30291055,,
13052,30290331773,PANIGATI,5,30290331,,
13053,30296222741,PAILANPATTI,5,30296222,,
13054,30296222437,JASORDI TARAKANDI,5,30296222,,
13055,30291885038,ARAZI TETULIA,5,30291885,,
13056,30296222686,MUKUNDA PATTI,5,30296222,,
13057,30548715430,GOPALPUR,5,30548715,,
13058,30548085631,NARERKANDA,5,30548085,,
13059,30291039870,SHARIFABAD,5,30291039,,
13060,30291055321,DOLKUNDI,5,30291055,,
13061,30355899497,KAMALPUR,5,30355899,,
13062,30548794672,NALCHIRA,5,30548794,,
13063,30291885104,BANDAPASHA,5,30291885,,
13064,30548789914,SOLAPUR,5,30548789,,
13065,30869429727,MULAI BEPARIRKANDI,5,30869429,,
13066,30291895869,SAHASRAIL,5,30291895,,
13067,30869499051,ARACHANDI,5,30869499,,
13068,30869458423,GAJNIPUR,5,30869458,,
13069,30548789797,SADEKABAD,5,30548789,,
13070,30869499467,HARIASA,5,30869499,,
13071,30290321361,DIGHALBANA,5,30290321,,
13072,30290321556,KATURAKANDI,5,30290321,,
13073,30869429839,RAHIMUDDIN MALAI MRIDHAKANDI,5,30869429,,
13074,30355827727,NIHSANKA,5,30355827,,
13075,30869451556,KAKRABHOG,5,30869451,,
13076,30291885963,TENTULIA,5,30291885,,
13077,30291895821,RAKHALTALI,5,30291895,,
13078,30548794475,KABILPUR,5,30548794,,
13079,30866550151,BIRMAISAN,5,30866550,,
13080,30290331428,HELENCHA,5,30290331,,
13081,30355861693,MUNSHI NARAYANPUR,5,30355861,,
13082,30869412081,BARA GOPALPUR,5,30869412,,
13083,30869429504,JAN KHANERKANDI,5,30869429,,
13084,30866550205,CHAR ALGI,5,30866550,,
13085,30866569463,ISHWARKATHI,5,30866569,,
13086,30291039131,BIBIRKANDI,5,30291039,,
13087,30548721044,BHADRASAN,5,30548721,,
13088,30290331912,SIALDI,5,30290331,,
13089,30291885549,KATAGARH,5,30291885,,
13090,30869458519,JOYSAGAR,5,30869458,,
13091,30291885859,RUPAPAT,5,30291885,,
13092,30548085994,UTTAR SARISTABAD,5,30548085,,
13093,30291895386,GANGANANDAPUR,5,30291895,,
13094,30548085492,KRISHNAPUR,5,30548085,,
13095,30869499289,DAKSHIN BAIKASA,5,30869499,,
13096,30355878444,JANBAGH,5,30355878,,
13097,30355822148,BATIKAMARI,5,30355822,,
13098,30866569721,MULPARA,5,30866569,,
13099,30548794493,KAMALAPUR,5,30548794,,
13100,30290331898,SARARKANDI,5,30290331,,
13101,30869429230,CHERAG ALI BEPARIRKANDI,5,30869429,,
13102,30548789905,SIRUAIL,5,30548789,,
13103,30355899803,PRABHAKARDI,5,30355899,,
13104,30355878057,BAHIRBHAG,5,30355878,,
13105,30355861306,DUARIDANGA,5,30355861,,
13106,30869458579,KAOADI,5,30869458,,
13107,30290331842,PHALIA,5,30290331,,
13108,30291885800,PURBA MORA,5,30291885,,
13109,30869499497,JAMAL MATBARERKANDI,5,30869499,,
13110,30355827789,PHATEPATTI,5,30355827,,
13111,30291885953,SUTALIA,5,30291885,,
13112,30290331884,SAILMARI,5,30290331,,
13113,30291885706,MORA,5,30291885,,
13114,30291885949,SURJYARGHA,5,30291885,,
13115,30296222815,RAJAK,5,30296222,,
13116,30355878507,KAOALDIA,5,30355878,,
13117,30548789268,CHAR KAKAIR,5,30548789,,
13118,30866563812,PANCHGAON,5,30866563,,
13119,30355899243,DAKSHIN CHANDIBARDI,5,30355899,,
13120,30355899420,HOGLADANGA,5,30355899,,
13121,30291885507,KALIMAJHI,5,30291885,,
13122,30355827133,BARNI,5,30355827,,
13123,30290321855,RUDRABANA,5,30290321,,
13124,30355861564,KHONDAKARKANDI,5,30355861,,
13125,30548085192,DAKSHIN SARISTABAD,5,30548085,,
13126,30869499319,DHALIKANDI,5,30869499,,
13127,30296222066,BANESHWARDI,5,30296222,,
13128,30355827928,SUNURIA,5,30355827,,
13129,30291055914,SONAMAYIR CHAR,5,30291055,,
13130,30866563220,CHAR JUZIRA,5,30866563,,
13131,30290321142,BELBANA,5,30290321,,
13132,30866563835,PASCHIM CHANDIPUR,5,30866563,,
13133,30355861114,BARA BANAGRAM,5,30355861,,
13134,30355861631,MADHYA BANAGRAM,5,30355861,,
13135,30355899956,TENGRAKHOLA,5,30355899,,
13136,30291885500,KADMI,5,30291885,,
13137,30866550250,CHAR MOHAN SURESHWAR,5,30866550,,
13138,30355899392,GOPINATHPUR,5,30355899,,
13139,30869499868,RARI PARA,5,30869499,,
13140,30866563174,BURNA,5,30866563,,
13141,30290331787,PANIPARA,5,30290331,,
13142,30290331483,JANGALIA,5,30290331,,
13143,30548789708,PASCHIM KAKAIR,5,30548789,,
13144,30355827066,BAKSAKHOLA,5,30355827,,
13145,30866563888,SAHEBER CHAR,5,30866563,,
13146,30866563258,CHAR NARIA,5,30866563,,
13147,30869458883,ROYERKANDI,5,30869458,,
13148,30866594767,NARIKELTA,5,30866594,,
13149,30355878760,PASARGATI,5,30355878,,
13150,30869458096,BARA MULNA,5,30869458,,
13151,30866563860,PURBA CHANDIPUR,5,30866563,,
13152,30355861612,LOHACHURA,5,30355861,,
13153,30861451382,DULAR CHAR,5,30861451,,
13154,30355827425,HOSIARGATI,5,30355827,,
13155,30866594873,RAJNAGAR,5,30866594,,
13156,30866594858,PUNAI KHARKANDI,5,30866594,,
13157,30548085556,MAJHKANDI,5,30548085,,
13158,30291055497,KALAMRIDHA,5,30291055,,
13159,30866550964,SURESHWAR,5,30866550,,
13160,30355899382,GOLABARIA,5,30355899,,
13161,30355827851,SAIDDI,5,30355827,,
13162,30866563296,DATTA PATTI,5,30866563,,
13163,30291885974,TONGRAIL,5,30291885,,
13164,30355833679,MUKSUDPUR,5,30355833,,
13165,30355827191,BISHWAMBHARDI,5,30355827,,
13166,30548085727,PRATHAR CHAR,5,30548085,,
13167,30290331138,BIL JOARIA TEORPARA,5,30290331,,
13168,30869443193,CHAR KHAMAR,5,30869443,,
13169,30866569850,PORAGACHHA,5,30866569,,
13170,30355822215,CHAOCHA,5,30355822,,
13171,30355822468,JONARANKA,5,30355822,,
13172,30355861617,LOHAIR,5,30355861,,
13173,30548721457,JADUPUR,5,30548721,,
13174,30355833593,KULAKONA,5,30355833,,
13175,30355827951,TEGHARIA,5,30355827,,
13176,30869458831,PURBA CHHABBISH PARA,5,30869458,,
13177,30291039431,HAZRAKANDA,5,30291039,,
13178,30290331815,PARAN PARA,5,30290331,,
13179,30869499207,CHAR RARI PARA,5,30869499,,
13180,30548085695,PAIK PARA,5,30548085,,
13181,30290342807,PARAGRAM,5,30290342,,
13182,30355827373,GODERANKA,5,30355827,,
13183,30869443200,CHAR KHORATALA,5,30869443,,
13184,30291895066,BAGDANGA,5,30291895,,
13185,30354340077,BALUGRAM,5,30354340,,
13186,30355878751,PANCHURIA,5,30355878,,
13187,30866550243,CHAR MOHAN,5,30866550,,
13188,30869458341,DHON BOALIA,5,30869458,,
13189,30866563592,KEDARPUR,5,30866563,,
13190,30355861636,MAHARAJPUR,5,30355861,,
13191,30290331193,BURAICH,5,30290331,,
13192,30290331442,HIDADANGA,5,30290331,,
13193,30355827736,PADMAKANDA,5,30355827,,
13194,30548085599,NAZIR KHAN,5,30548085,,
13195,30355899621,MOBARAK KANDI,5,30355899,,
13196,30866569660,MAHISHKHOLA,5,30866569,,
13197,30866599759,NARIA,5,30866599,,
13198,30290331152,BIL MANDLA,5,30290331,,
13199,30869458735,NAGAR BOALIA,5,30869458,,
13200,30548768842,SARDAR MAMUDER CHAR,5,30548768,,
13201,30291895264,CHHATRAKANDA,5,30291895,,
13202,30291885100,BANAMALIPUR,5,30291885,,
13203,30548768035,BAGHMARA,5,30548768,,
13204,30290331317,CHAR KHOLABARIA,5,30290331,,
13205,30866550425,HALAISAR,5,30866550,,
13206,30548085203,DAMER CHAR,5,30548085,,
13207,30355827325,GADAR BHAJANDI,5,30355827,,
13208,30869458259,CHHOTA MULNA,5,30869458,,
13209,30291895024,ARAZI MAGURA,5,30291895,,
13210,30548715313,CHHOTA BAYRATALA,5,30548715,,
13211,30548057920,SREEKRISHNADI,5,30548057,,
13212,30548768726,PASCHIM NILAKHI,5,30548768,,
13213,30866550455,ICHAPASHA,5,30866550,,
13214,30548715125,BARA BAYRATALA,5,30548715,,
13215,30290331538,KATURAKANDI,5,30290331,,
13216,30869443616,KHORATALA,5,30869443,,
13217,30355861239,CHHOTA BANAGRAM,5,30355861,,
13218,30548713645,MIRZAR CHAR,5,30548713,,
13219,30548085609,NAORA,5,30548085,,
13220,30290331331,CHAR MAKRAIL,5,30290331,,
13221,30355899703,NAGAR SUNDARDI,5,30355899,,
13222,30355827038,BADUSA,5,30355827,,
13223,30355810583,KRISHNAKHOLA,5,30355810,,
13224,30355810483,KALIA,5,30355810,,
13225,30869443787,PASCHIM CHHABBISH PARA,5,30869443,,
13226,30355899229,CHHOTA BAHARA,5,30355899,,
13227,30866594432,HARENDRA NAGAR,5,30866594,,
13228,30355833473,KADAMPUR,5,30355833,,
13229,30869458148,BOALIA,5,30869458,,
13230,30355878899,SOULKUPA BIL,5,30355878,,
13231,30548057449,KESARDIA,5,30548057,,
13232,30291895633,MAGURA,5,30291895,,
13233,30354340320,DOLA,5,30354340,,
13234,30866512402,GORAGAON,5,30866512,,
13235,30291885330,DEULI,5,30291885,,
13236,30866594144,BIL DEONIA,5,30866594,,
13237,30548726188,BHANDARIKANDI,5,30548726,,
13238,30291895897,SEKHPURA,5,30291895,,
13239,30866594600,KHILGAON,5,30866594,,
13240,30355833875,SARUPI,5,30355833,,
13241,30355899028,ATADANGA BIL,5,30355899,,
13242,30866550387,GOAL BATHAN,5,30866550,,
13243,30866569698,MIRDHAKANDI,5,30866569,,
13244,30354340494,KANAKPUR,5,30354340,,
13245,30355861669,MILIK SREERAMPUR,5,30355861,,
13246,30548085224,DIGHALIA,5,30548085,,
13247,30548031171,DAKSHIN CHAND PATTI,5,30548031,,
13248,30866569501,KALIKA PRASAD,5,30866569,,
13249,30291885455,ICHHADANGA,5,30291885,,
13250,30869443245,CHHOTA GOPALPUR,5,30869443,,
13251,30355878435,JAIGIRAR PARA,5,30355878,,
13252,30354340263,DASTAN,5,30354340,,
13253,30355827291,DIGNAGAR,5,30355827,,
13254,30866599516,KALUKATI,5,30866599,,
13255,30291039819,RAJESHWARDI,5,30291039,,
13256,30355827502,KANURIA,5,30355827,,
13257,30355827047,BAGAT,5,30355827,,
13258,30866599645,LONSINGHA,5,30866599,,
13259,30290342732,PABANBEG,5,30290342,,
13260,30291885191,BISHNUPUR,5,30291885,,
13261,30355861841,RAMKRISHNAPUR,5,30355861,,
13262,30355810856,SALIA,5,30355810,,
13263,30354340667,NARAIL,5,30354340,,
13264,30548726224,CHAR BHADRASAN,5,30548726,,
13265,30355861947,TAR SREERAMPUR,5,30355861,,
13266,30290342400,DIGNAGAR,5,30290342,,
13267,30866550736,NANDANSAR,5,30866550,,
13268,30545494270,CHHOTA GOSAIDIA,5,30545494,,
13269,30869458460,HAMGAON,5,30869458,,
13270,30355833009,ADAMPUR,5,30355833,,
13271,30545494132,BARA GOSAIDIA,5,30545494,,
13272,30355867014,AIKDIA,5,30355867,,
13273,30291885466,JAGIR DEULI,5,30291885,,
13274,30355810196,BOALIA,5,30355810,,
13275,30866985516,GAYGHAR,5,30866985,,
13276,30548057898,SOLPUR,5,30548057,,
13277,30866512729,NALTA,5,30866512,,
13278,30869443512,JOYNAGAR,5,30869443,,
13279,30290310663,MITHAPUR,5,30290310,,
13280,30355833813,PURBA BHAKURI,5,30355833,,
13281,30291885747,PACHA MAGURA,5,30291885,,
13282,30291885187,BINNAHURI,5,30291885,,
13283,30355833779,PATHRAIL,5,30355833,,
13284,30354340295,DHANJAIL,5,30354340,,
13285,30355810176,BHUMSARA,5,30355810,,
13286,30355833607,LATIBPUR,5,30355833,,
13287,30355833387,GOPALPUR,5,30355833,,
13288,30355810846,RASULPUR,5,30355810,,
13289,30548085064,BASUDEBPUR,5,30548085,,
13290,30354340648,NAORA ARPARA,5,30354340,,
13291,30355833765,PASCHIM BHAKURI,5,30355833,,
13292,30866569782,NAYAN MATBARARERKANDI (MUK),5,30866569,,
13293,30548038845,SATYABATI,5,30548038,,
13294,30290310013,ALFADANGA,5,30290310,,
13295,30869443178,CHAR JOYNAGAR,5,30869443,,
13296,30354340661,NAORADOLA,5,30354340,,
13297,30548713295,CHHOLENAMA,5,30548713,,
13298,30866550235,CHAR LAULANI,5,30866550,,
13299,30869443994,UTTAR KEBALNAGAR,5,30869443,,
13300,30290342069,BAKAIL NAGARKANDA,5,30290342,,
13301,30355827167,BHAJANDI,5,30355827,,
13302,30548715869,SARKARER CHAR,5,30548715,,
13303,30866512182,CHAKDHA,5,30866512,,
13304,30355833253,DASERHAT,5,30355833,,
13305,30290342580,KUCHIAGRAM,5,30290342,,
13306,30354340192,CHAK BANDADOLA,5,30354340,,
13307,30354340160,BIRUDOLA,5,30354340,,
13308,30866512797,NITIRA,5,30866512,,
13309,30866556478,JAPSA,5,30866556,,
13310,30866594440,HASERKANDI,5,30866594,,
13311,30355833884,SASUNIA,5,30355833,,
13312,30355833861,SALINABAKSA,5,30355833,,
13313,30354340725,PASCHIM MAJHIGATI,5,30354340,,
13314,30354340186,BYASPUR,5,30354340,,
13315,30548713107,BANSHKANDI,5,30548713,,
13316,30866550926,SINGHALMURI,5,30866550,,
